2020-06-02;18:53:11.237;3
2020-06-02;18:58:04.755;2
2020-06-02;19:00:03.298;3
2020-06-02;19:00:27.275;2
2020-06-02;19:00:43.275;2
2020-06-02;19:47:13.887;3
2020-06-02;19:47:21.764;2
2020-06-02;19:47:37.778;2
2020-06-02;19:47:45.792;2
2020-06-02;19:47:53.794;2
2020-06-02;19:48:09.810;3
2020-06-02;19:48:25.816;2
